id,observed_on,quality_grade,place_guess,latitude,longitude,private_latitude,private_longitude,scientific_name,common_name
23087286,2019-04-25,research,"Joseph Grant County Park, CA, USA",37.311585,-121.675785,,,Claytonia perfoliata,miner's lettuce
23087287,2019-04-25,research,"Joseph Grant County Park, CA, USA",37.3242116667,-121.699315,,,Plantago lanceolata,ribwort plantain
23838048,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3083766667,-122.19827,,,Sisyrinchium bellum,western blue-eyed grass
23838050,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3081933333,-122.1982733333,,,Lysimachia arvensis,scarlet pimpernel
23838051,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3081533333,-122.1982316667,,,Matricaria discoidea,pineapple-weed
23838057,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3081366667,-122.19821,,,Trifolium campestre,hop trefoil
23838067,2019-04-28,needs_id,"Russian Ridge OSP, CA, USA",37.3081333333,-122.2004666667,,,Vicia americana,American vetch
23838071,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3082133333,-122.200925,,,Iris fernaldii,Fernald's iris
23838086,2019-04-28,needs_id,"Russian Ridge OSP, CA, USA",37.3107883333,-122.2106133333,,,Anthriscus caucalis,Bur Parsley
23838088,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3107866667,-122.2106416667,,,Claytonia perfoliata,miner's lettuce
23838098,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3107866667,-122.2106916667,,,Galium aparine,catchweed bedstraw
23838099,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3107866667,-122.2106566667,,,Marah fabacea,California manroot
23838101,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.31081,-122.2107383333,,,Rubus ursinus,California Blackberry
23838110,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.311015,-122.211105,,,Solanum nigrum,black nightshade
23838112,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3110183333,-122.2112666667,,,Rubus parviflorus,thimbleberry
23838133,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3114883333,-122.2130116667,,,Myosotis latifolia,broadleaf forget-me-not
23838135,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3113883333,-122.21369,,,Heracleum maximum,common cowparsnip
23838138,2019-04-28,needs_id,"Russian Ridge OSP, CA, USA",37.3114266667,-122.2138016667,,,Wyethia,mule's ears
23838142,2019-04-28,needs_id,"Russian Ridge OSP, CA, USA",37.3120316667,-122.215335,,,Melilotus,melilots and sweetclovers
23838144,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3120166667,-122.2153516667,,,Lysimachia arvensis,scarlet pimpernel
23838147,2019-04-28,needs_id,"Russian Ridge OSP, CA, USA",37.3121916667,-122.2156383333,,,Orobanchaceae,broomrape family
23838152,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3137383333,-122.2260666667,,,Eschscholzia californica,California poppy
23838154,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.31353,-122.226105,,,Sherardia arvensis,Field madder
23838156,2019-04-28,needs_id,"Russian Ridge OSP, CA, USA",37.3117466667,-122.2289833333,,,Conium maculatum,poison hemlock
23843421,2019-04-28,needs_id,"Russian Ridge OSP, CA, USA",37.31152,-122.2290583333,,,Urtica dioica,stinging nettle
23843422,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.311485,-122.2294133333,,,Heracleum maximum,common cowparsnip
23843423,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.311465,-122.22962,,,Solanum umbelliferum,bluewitch nightshade
23843434,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3103383333,-122.230055,,,Dichelostemma capitatum,Blue Dicks
23843439,2019-04-28,needs_id,"Russian Ridge OSP, CA, USA",37.31086,-122.2304733333,,,Erodium cicutarium,common stork's-bill
23843446,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3108616667,-122.230485,,,Erodium cicutarium,common stork's-bill
23843447,2019-04-28,needs_id,"Russian Ridge OSP, CA, USA",37.3108616667,-122.2304783333,,,Erodium cicutarium,common stork's-bill
23843459,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3106766667,-122.2298,,,Geranium dissectum,Cut-leaved crane's-bill
23843477,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.310355,-122.2290366667,,,Sanicula bipinnatifida,Purple Sanicle
23843501,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3126083333,-122.2163233333,,,Vicia sativa,Common Vetch
23843507,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3094666667,-122.205725,,,Sanicula crassicaulis,Pacific Sanicle
23843512,2019-04-28,needs_id,"Russian Ridge OSP, CA, USA",37.309495,-122.205695,,,Trillium,trilliums
23843516,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3099433333,-122.2052233333,,,Galium aparine,catchweed bedstraw
23843530,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.30994,-122.2050866667,,,Oxalis oregana,redwood sorrel
23843535,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3102333333,-122.2059533333,,,Maianthemum stellatum,star-flowered lily-of-the-valley
23843539,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3102416667,-122.205965,,,Prosartes hookeri,Hooker's fairybells
23843557,2019-04-28,needs_id,"Russian Ridge OSP, CA, USA",37.3113233333,-122.206845,,,Fragaria vesca,Wild strawberry
23843565,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3116633333,-122.206965,,,Lysimachia latifolia,Western Star Flower
23843567,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.31184,-122.2064466667,,,Viola ocellata,western heart's ease
23849414,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3160966667,-122.2094133333,,,Lepidium nitidum,Shining Pepperweed
23849423,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.316095,-122.2094133333,,,Calandrinia menziesii,red maids
23849425,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3167316667,-122.2095,,,Trifolium hirtum,Rose Clover
23849431,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3175416667,-122.2084316667,,,Lathyrus vestitus,Pacific pea
23849435,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3174683333,-122.2081983333,,,Adelinia grande,Pacific hound's tongue
23849449,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3174416667,-122.2081216667,,,Cardamine californica,milkmaids
23849452,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3173866667,-122.2077533333,,,Lithophragma heterophyllum,hillside woodland star
23849458,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.317775,-122.204085,,,Trillium chloropetalum,giant wakerobin
23849468,2019-04-28,needs_id,"Russian Ridge OSP, CA, USA",37.3174533333,-122.2045483333,,,Galium,bedstraws
23849469,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3166566667,-122.204965,,,Corallorhiza striata,Striped Coralroot
23849480,2019-04-28,needs_id,"Russian Ridge OSP, CA, USA",37.3167916667,-122.203675,,,Quercus,oaks
23849486,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3159283333,-122.1996383333,,,Trifolium willdenovii,tomcat clover
23849494,2019-04-28,needs_id,"Russian Ridge OSP, CA, USA",37.3160133333,-122.1985133333,,,Vicia grandiflora,Large yellow vetch
23849501,2019-04-28,needs_id,"Russian Ridge OSP, CA, USA",37.3147033333,-122.1976,,,Aster,asters
23849502,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3148833333,-122.1991333333,,,Plantago erecta,California plantain
23849503,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3148683333,-122.19919,,,Trifolium depauperatum,cowbag clover
23849511,2019-04-28,needs_id,"Russian Ridge OSP, CA, USA",37.3146683333,-122.199245,,,Trifolium willdenovii,tomcat clover
23849516,2019-04-28,needs_id,"Russian Ridge OSP, CA, USA",37.3139133333,-122.198545,,,Delphinium decorum,coastal larkspur
23849524,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3131116667,-122.1987183333,,,Fritillaria affinis,checker lily
23849525,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3130433333,-122.198625,,,Fritillaria affinis,checker lily
23849537,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3107666667,-122.1994733333,,,Galium aparine,catchweed bedstraw
23849538,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3096916667,-122.2000566667,,,Sambucus cerulea,blue elder
23849540,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.309675,-122.1998183333,,,Allium triquetrum,Three-cornered garlic
23849544,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3091083333,-122.19798,,,Arbutus menziesii,Pacific madrone
23849550,2019-04-28,needs_id,"Russian Ridge OSP, CA, USA",37.3090833333,-122.1979683333,,,Quercus berberidifolia,California scrub oak
23849551,2019-04-28,research,"Russian Ridge OSP, CA, USA",37.3088,-122.1977916667,,,Sisyrinchium bellum,western blue-eyed grass
24335526,2019-05-01,needs_id,"Hwy 236, CA, USA",37.1702181931,-122.1693703889,,,Iris fernaldii,Fernald's iris
24335528,2019-05-01,research,"Big Basin Redwoods State Park, CA, USA",37.1948533333,-122.247705,,,Cardamine californica,milkmaids
24335533,2019-05-01,research,"Big Basin Redwoods State Park, CA, USA",37.1912866667,-122.2508433333,,,Ceanothus papillosus,Wartleaf Ceanothus
24335537,2019-05-01,research,"Big Basin Redwoods State Park, CA, USA",37.1912466667,-122.2524933333,,,Eriodictyon californicum,California yerba santa
24335538,2019-05-01,research,"Big Basin Redwoods State Park, CA, USA",37.191175,-122.2535183333,,,Diplacus aurantiacus,orange bush monkeyflower
24335540,2019-05-01,needs_id,"Big Basin Redwoods State Park, CA, USA",37.19115,-122.2544066667,,,Iris fernaldii,Fernald's iris
24335545,2019-05-01,research,"Big Basin Redwoods State Park, CA, USA",37.19108,-122.255515,,,Castilleja foliolosa,Woolly Indian Paintbrush
24335547,2019-05-01,research,"Big Basin Redwoods State Park, CA, USA",37.19223,-122.2586833333,,,Ceanothus papillosus,Wartleaf Ceanothus
24335550,2019-05-01,research,"Big Basin Redwoods State Park, CA, USA",37.192225,-122.2587133333,,,Ceanothus thyrsiflorus,blueblossom
24335552,2019-05-01,research,"Big Basin Redwoods State Park, CA, USA",37.1924283333,-122.259515,,,Ceanothus thyrsiflorus,blueblossom
24335559,2019-05-01,research,"Big Basin Redwoods State Park, CA, USA",37.2050333333,-122.24882,,,Romulea rosea,Rosy sandcrocus
24335560,2019-05-01,research,"Big Basin Redwoods State Park, CA, USA",37.20561,-122.2471666667,,,Genista monspessulana,French broom
24335571,2019-05-01,research,"Big Basin Redwoods State Park, CA, USA",37.2070383333,-122.242755,,,Ceanothus papillosus,Wartleaf Ceanothus
24335575,2019-05-01,needs_id,"Big Basin Redwoods State Park, CA, USA",37.2105916667,-122.234475,,,Whipplea modesta,modesty
24335579,2019-05-01,research,"Big Basin Redwoods State Park, CA, USA",37.1825533333,-122.2058283333,,,Dichelostemma capitatum,Blue Dicks
24335580,2019-05-01,needs_id,"Big Basin Redwoods State Park, CA, USA",37.1825566667,-122.2058416667,,,Iris fernaldii,Fernald's iris
24335584,2019-05-01,needs_id,"Big Basin Redwoods State Park, CA, USA",37.1825566667,-122.2058666667,,,Vicia americana,American vetch
24335589,2019-05-01,needs_id,"Big Basin Redwoods State Park, CA, USA",37.182535,-122.2058,,,Acmispon parviflorus,Short-flower Deervetch
24335591,2019-05-01,research,"Big Basin Redwoods State Park, CA, USA",37.1825116667,-122.2051466667,,,Lysimachia arvensis,scarlet pimpernel
24557569,2019-05-04,research,"Sunol Regional Wilderness, CA, USA",37.52149,-121.8326066667,,,Bellardia trixago,Mediterranean lineseed
24557570,2019-05-04,research,"Sunol Regional Wilderness, CA, USA",37.52236,-121.83137,,,Calochortus venustus,Butterfly Mariposa Lily
24557571,2019-05-04,needs_id,"Sunol Regional Wilderness, CA, USA",37.5216933333,-121.8323783333,,,Clarkia purpurea,Winecup Clarkia
24557573,2019-05-04,needs_id,"Sunol Regional Wilderness, CA, USA",37.5285966667,-121.821395,,,Wyethia angustifolia,narrowleaf mule-ears
24557578,2019-05-04,needs_id,"Sunol Regional Wilderness, CA, USA",37.5277366667,-121.8110483333,,,Collinsia heterophylla,Purple Chinese Houses
24707865,2019-04-25,research,"Joseph Grant County Park, CA, USA",37.3765633333,-121.70093,,,Triphysaria eriantha,Johnnytuck
24815489,2019-05-04,needs_id,"Sunol Regional Wilderness, CA, USA",37.5105083333,-121.809145,,,Sambucus cerulea,blue elder
24872365,2019-05-09,needs_id,"Upper Stevens Creek County Park, CA, USA",37.2657766667,-122.1355416667,,,Lithophragma heterophyllum,hillside woodland star
24872366,2019-05-09,needs_id,"Upper Stevens Creek County Park, CA, USA",37.2658033333,-122.1355316667,,,Maianthemum racemosum,false Solomon's seal
24872368,2019-05-09,needs_id,"Long Ridge OSP, CA, USA",37.26871,-122.1462033333,,,Erodium botrys,Mediterranean Stork's-bill
24872369,2019-05-09,needs_id,"Long Ridge OSP, CA, USA",37.2687033333,-122.146195,,,Sidalcea malviflora,Dwarf Checkermallow
24872370,2019-05-09,needs_id,"Long Ridge OSP, CA, USA",37.2687233333,-122.14623,,,Castilleja densiflora,Denseflower Indian Paintbrush
24872373,2019-05-09,needs_id,"Long Ridge OSP, CA, USA",37.2687233333,-122.1462466667,,,Plagiobothrys nothofulvus,Rusty Popcornflower
24872374,2019-05-09,needs_id,"Long Ridge OSP, CA, USA",37.2687333333,-122.1462533333,,,Lupinus bicolor,Miniature Lupine
24872375,2019-05-09,needs_id,"Long Ridge OSP, CA, USA",37.2692233333,-122.14657,,,Crepis,Hawksbeard
24872376,2019-05-09,research,"Long Ridge OSP, CA, USA",37.269365,-122.1489266667,,,Vicia villosa,hairy vetch
24872379,2019-05-09,needs_id,"Long Ridge OSP, CA, USA",37.28775,-122.1606866667,,,Quercus,oaks
24872380,2019-05-09,needs_id,"Long Ridge OSP, CA, USA",37.2913383333,-122.15769,,,Tragopogon porrifolius,Salsify
24872382,2019-05-09,needs_id,"Long Ridge OSP, CA, USA",37.2914516667,-122.15773,,,Trifolium glomeratum,Clustered clover
24872383,2019-05-09,needs_id,"Long Ridge OSP, CA, USA",37.2914183333,-122.1577866667,,,Trifolium dubium,Lesser hop trefoil
24872384,2019-05-09,research,"Long Ridge OSP, CA, USA",37.2917366667,-122.1583283333,,,Geranium dissectum,Cut-leaved crane's-bill
24872385,2019-05-09,needs_id,"Long Ridge OSP, CA, USA",37.2920583333,-122.15893,,,Vicia sativa,Common Vetch
24872386,2019-05-09,needs_id,"Long Ridge OSP, CA, USA",37.29284,-122.159705,,,Sherardia arvensis,Field madder
24872390,2019-05-09,needs_id,"Long Ridge OSP, CA, USA",37.2929066667,-122.1598366667,,,Erodium cicutarium,common stork's-bill
24872391,2019-05-09,needs_id,"Long Ridge OSP, CA, USA",37.2932566667,-122.16143,,,Wyethia helenioides,Gray Mule-Ears
24872393,2019-05-09,needs_id,"Skyline Ridge OSP, CA, USA",37.2942716667,-122.164365,,,Dichelostemma capitatum,Blue Dicks
24872394,2019-05-09,needs_id,"Skyline Ridge OSP, CA, USA",37.294325,-122.164465,,,Crepis vesicaria taraxacifolia,Beaked Hawk's-beard
24872395,2019-05-09,research,"Skyline Ridge OSP, CA, USA",37.2943516667,-122.16431,,,Chlorogalum pomeridianum,wavy-leafed soap plant
24872396,2019-05-09,research,"Skyline Ridge OSP, CA, USA",37.2943083333,-122.1643183333,,,Lysimachia arvensis,scarlet pimpernel
24872397,2019-05-09,needs_id,"Skyline Ridge OSP, CA, USA",37.294545,-122.164485,,,Dipsacus sativus,Indian teasel
24872399,2019-05-09,needs_id,"Skyline Ridge OSP, CA, USA",37.2945466667,-122.164485,,,Lathyrus cicera,Red Vetchling
24872400,2019-05-09,needs_id,"Skyline Ridge OSP, CA, USA",37.2945466667,-122.164485,,,Trifolium hirtum,Rose Clover
24872402,2019-05-09,needs_id,"Skyline Ridge OSP, CA, USA",37.2945483333,-122.164485,,,Sherardia arvensis,Field madder
24872403,2019-05-09,needs_id,"Skyline Ridge OSP, CA, USA",37.2947166667,-122.1645866667,,,Erodium cicutarium,common stork's-bill
24872404,2019-05-09,needs_id,"Skyline Ridge OSP, CA, USA",37.296545,-122.16639,,,Marah oregana,coastal manroot
24872407,2019-05-09,needs_id,"Skyline Ridge OSP, CA, USA",37.29656,-122.1670333333,,,Rubus ursinus,California Blackberry
24872409,2019-05-09,needs_id,"Skyline Ridge OSP, CA, USA",37.301455,-122.1628533333,,,Leptosiphon parviflorus,variable linanthus
24872411,2019-05-09,needs_id,"Skyline Ridge OSP, CA, USA",37.3020833333,-122.163065,,,Leptosiphon parviflorus,variable linanthus
24872414,2019-05-09,needs_id,"Skyline Ridge OSP, CA, USA",37.304605,-122.166345,,,Fragaria vesca,Wild strawberry
24872415,2019-05-09,needs_id,"Skyline Ridge OSP, CA, USA",37.304485,-122.1667816667,,,Angiospermae,flowering plants
24872416,2019-05-09,needs_id,"Skyline Ridge OSP, CA, USA",37.304675,-122.1672466667,,,Iris fernaldii,Fernald's iris
24872418,2019-05-09,needs_id,"Skyline Ridge OSP, CA, USA",37.3072333333,-122.1752683333,,,Lotus corniculatus,bird's-foot trefoil
24872419,2019-05-09,needs_id,"Skyline Ridge OSP, CA, USA",37.3065983333,-122.1783866667,,,Sisyrinchium bellum,western blue-eyed grass
24872420,2019-05-09,needs_id,"Skyline Ridge OSP, CA, USA",37.3070333333,-122.1786966667,,,Matricaria discoidea,pineapple-weed
24872423,2019-05-09,research,"Skyline Ridge OSP, CA, USA",37.307835,-122.180255,,,Nemophila menziesii,baby blue eyes
24872424,2019-05-09,needs_id,"Skyline Ridge OSP, CA, USA",37.3078333333,-122.1802666667,,,Plectritis macrocera,Longhorn Seablush
24872425,2019-05-09,needs_id,"Skyline Ridge OSP, CA, USA",37.3146183333,-122.1885233333,,,Castilleja densiflora,Denseflower Indian Paintbrush
24872426,2019-05-09,needs_id,"Alpine Road, San Mateo County, CA, USA",37.3145933333,-122.1893683333,,,Trifolium incarnatum,crimson clover
24872427,2019-05-09,needs_id,"Russian Ridge OSP, CA, USA",37.3145133333,-122.1982966667,,,Rumex acetosella,Sheep's sorrel
24872428,2019-05-09,research,"Russian Ridge OSP, CA, USA",37.31473,-122.1991116667,,,Carduus pycnocephalus,Italian thistle
24872432,2019-05-09,needs_id,"Russian Ridge OSP, CA, USA",37.3146733333,-122.1992166667,,,Lithophragma affine,San Francisco woodland-star
24872434,2019-05-09,research,"Russian Ridge OSP, CA, USA",37.3143766667,-122.1987283333,,,Trifolium willdenovii,tomcat clover
24872435,2019-05-09,needs_id,"Skyline OSP, CA, USA",37.3085783333,-122.168325,,,Plantago lanceolata,ribwort plantain
24872436,2019-05-09,research,"Skyline OSP, CA, USA",37.3013933333,-122.1618166667,,,Genista monspessulana,French broom
24872437,2019-05-09,research,"San Mateo County, CA, USA",37.2999316667,-122.1640783333,,,Cardamine californica,milkmaids
24872438,2019-05-09,research,"Long Ridge OSP, CA, USA",37.2932016667,-122.1614433333,,,Eschscholzia californica,California poppy
24872439,2019-05-09,research,"Long Ridge OSP, CA, USA",37.2929533333,-122.1610633333,,,Vicia sativa,Common Vetch
