id,observed_on,quality_grade,place_guess,private_place_guess,scientific_name,common_name,taxon_id,taxon_kingdom_name,taxon_family_name
30255532,2019-08-04,research,"Butano SP, CA, USA",,Maianthemum racemosum,false Solomon's seal,51062,Plantae,Asparagaceae
30255533,2019-08-04,research,"Butano SP, CA, USA",,Oxalis oregana,redwood sorrel,47757,Plantae,Oxalidaceae
30659397,2019-08-11,research,"El Corte de Madera Creek OSP, CA, USA",,Notholithocarpus densiflorus,Tanoak,69823,Plantae,Fagaceae
30659398,2019-08-11,research,"El Corte de Madera Creek OSP, CA, USA",,Polystichum munitum,western sword fern,47751,Plantae,Dryopteridaceae
30659399,2019-08-11,needs_id,"El Corte de Madera Creek OSP, CA, USA",,Stachys,Hedgenettles,51229,Plantae,Lamiaceae
30659405,2019-08-11,research,"El Corte de Madera Creek OSP, CA, USA",,Sequoia sempervirens,coast redwood,47372,Plantae,Cupressaceae
30659407,2019-08-11,research,"El Corte de Madera Creek OSP, CA, USA",,Vaccinium ovatum,California huckleberry,48349,Plantae,Ericaceae
30659948,2019-08-11,needs_id,"El Corte de Madera Creek OSP, CA, USA",,Eriophyllum lanatum,common woolly sunflower,77049,Plantae,Asteraceae
30659949,2019-08-11,research,"El Corte de Madera Creek OSP, CA, USA",,Cirsium vulgare,bull thistle,52989,Plantae,Asteraceae
30659950,2019-08-11,needs_id,"El Corte de Madera Creek OSP, CA, USA",,Hypochaeris radicata,Common Cat's-ear,53104,Plantae,Asteraceae
30659953,2019-08-11,research,"El Corte de Madera Creek OSP, CA, USA",,Diplacus aurantiacus,orange bush monkeyflower,777371,Plantae,Phrymaceae
30659955,2019-08-11,research,"El Corte de Madera Creek OSP, CA, USA",,Linum bienne,Pale flax,55679,Plantae,Linaceae
30659957,2019-08-11,research,"El Corte de Madera Creek OSP, CA, USA",,Myosotis latifolia,broadleaf forget-me-not,49132,Plantae,Boraginaceae
30660682,2019-08-11,needs_id,"El Corte de Madera Creek OSP, CA, USA",,Athyrium filix-femina cyclosorum,Western Ladyfern,61002,Plantae,Athyriaceae
30660683,2019-08-11,research,"El Corte de Madera Creek OSP, CA, USA",,Pteridium aquilinum pubescens,Hairy brackenfern,52684,Plantae,Dennstaedtiaceae
30660685,2019-08-11,needs_id,"El Corte de Madera Creek OSP, CA, USA",,Zeltnera muehlenbergii,Muehlenberg's Centaury,79550,Plantae,Gentianaceae
30660687,2019-08-11,needs_id,"El Corte de Madera Creek OSP, CA, USA",,Leucanthemum vulgare,oxeye daisy,56057,Plantae,Asteraceae
30660688,2019-08-11,research,"El Corte de Madera Creek OSP, CA, USA",,Rubus ursinus,California Blackberry,53445,Plantae,Rosaceae
30660691,2019-08-11,needs_id,"El Corte de Madera Creek OSP, CA, USA",,Senecio minimus,coastal burnweed,60980,Plantae,Asteraceae
30661030,2019-08-11,research,"El Corte de Madera Creek OSP, CA, USA",,Rubus ursinus,California Blackberry,53445,Plantae,Rosaceae
30661031,2019-08-11,needs_id,"El Corte de Madera Creek OSP, CA, USA",,Stachys bullata,California Hedge Nettle,58930,Plantae,Lamiaceae
30661033,2019-08-11,research,"El Corte de Madera Creek OSP, CA, USA",,Adiantum aleuticum,five-finger fern,52667,Plantae,Pteridaceae
30661039,2019-08-11,needs_id,"El Corte de Madera Creek OSP, CA, USA",,Solanum americanum,American black nightshade,59035,Plantae,Solanaceae
30661042,2019-08-11,research,"El Corte de Madera Creek OSP, CA, USA",,Helenium puberulum,Rosilla,53092,Plantae,Asteraceae
30661047,2019-08-11,research,"El Corte de Madera Creek OSP, CA, USA",,Prunella vulgaris,common selfheal,52764,Plantae,Lamiaceae
30661048,2019-08-11,needs_id,"El Corte de Madera Creek OSP, CA, USA",,Ariolimax,Banana Slugs,47777,Animalia,Ariolimacidae
30661152,2019-08-11,research,"El Corte de Madera Creek OSP, CA, USA",,Woodwardia fimbriata,giant chain fern,52685,Plantae,Blechnaceae
30661153,2019-08-11,research,"El Corte de Madera Creek OSP, CA, USA",,Prunella vulgaris,common selfheal,52764,Plantae,Lamiaceae
30661154,2019-08-11,needs_id,"El Corte de Madera Creek OSP, CA, USA",,Eriophyllum lanatum,common woolly sunflower,77049,Plantae,Asteraceae
30661158,2019-08-11,research,"El Corte de Madera Creek OSP, CA, USA",,Notholithocarpus densiflorus,Tanoak,69823,Plantae,Fagaceae
30661159,2019-08-11,research,"El Corte de Madera Creek OSP, CA, USA",,Agaricus augustus,The Prince,49547,Fungi,Agaricaceae
30661289,2019-08-11,needs_id,"El Corte de Madera Creek OSP, CA, USA",,Torilis arvensis,common hedge parsley,56846,Plantae,Apiaceae
30661290,2019-08-11,research,"El Corte de Madera Creek OSP, CA, USA",,Notholithocarpus densiflorus,Tanoak,69823,Plantae,Fagaceae
30661291,2019-08-11,research,"El Corte de Madera Creek OSP, CA, USA",,Epipactis helleborine,broad-leaved helleborine,50717,Plantae,Orchidaceae
30725383,2019-08-12,research,"Santa Clara, CA, USA",,Stegobium paniceum,Drugstore Beetle,231494,Animalia,Ptinidae
31028862,2019-08-17,needs_id,"Sanborn County Park, CA, USA",,Madieae,tarweeds and allies,179978,Plantae,Asteraceae
31028863,2019-08-17,needs_id,"Sanborn County Park, CA, USA",,Lactuca virosa,bitter lettuce,53108,Plantae,Asteraceae
31029508,2019-08-17,research,"Sanborn County Park, CA, USA",,Corylus cornuta va,California hazelnut,53368,Plantae,Betulaceae
31029509,2019-08-17,research,"Sanborn County Park, CA, USA",,Maianthemum racemosum,false Solomon's seal,51062,Plantae,Asparagaceae
31029510,2019-08-17,research,"Sanborn County Park, CA, USA",,Dendroalsia abietina,,55340,Plantae,Leucodontaceae
31029513,2019-08-17,research,"Sanborn County Park, CA, USA",,Frangula californica,coffeeberry,53423,Plantae,Rhamnaceae
31029514,2019-08-17,research,"Sanborn County Park, CA, USA",,Hypericum calycinum,Rose-of-sharon,77481,Plantae,Hypericaceae
31029652,2019-08-17,research,"Sanborn County Park, CA, USA",,Centaurea solstitialis,Yellow Starthistle,52588,Plantae,Asteraceae
31029653,2019-08-17,needs_id,"Sanborn County Park, CA, USA",,Lupinus formosus formosus,Summer Lupine,61822,Plantae,Fabaceae
31029654,2019-08-17,research,"Sanborn County Park, CA, USA",,Cirsium vulgare,bull thistle,52989,Plantae,Asteraceae
31521197,2019-08-25,research,"McNee Ranch, CA, USA",,Madia sativa,coast tarweed,53143,Plantae,Asteraceae
31521198,2019-08-25,research,"McNee Ranch, CA, USA",,Eriogonum latifolium,Seaside Buckwheat,57211,Plantae,Polygonaceae
31521199,2019-08-25,research,"Montara Mtn., CA, USA",,Sceloporus occidentalis,Western Fence Lizard,36204,Animalia,Phrynosomatidae
31521205,2019-08-25,needs_id,"Montara Mtn., CA, USA",,Cotoneaster coriaceus,Late cotoneaster,411074,Plantae,Rosaceae
31521207,2019-08-25,research,"Montara Mtn., CA, USA",,Cichorium intybus,chicory,52913,Plantae,Asteraceae
31521208,2019-08-25,needs_id,"California, US","Montara Mtn., CA, USA",Pinus radiata,Monterey pine,53421,Plantae,Pinaceae
31522487,2019-08-25,research,"Montara Mtn., CA, USA",,Foeniculum vulgare,fennel,53052,Plantae,Apiaceae
31522488,2019-08-25,research,"Montara Mtn., CA, USA",,Diplacus aurantiacus,orange bush monkeyflower,777371,Plantae,Phrymaceae
31522490,2019-08-25,research,"Montara Mtn., CA, USA",,Ceanothus thyrsiflorus,blueblossom,56617,Plantae,Rhamnaceae
31522497,2019-08-25,needs_id,"Montara Mtn., CA, USA",,Tremellales,jelly fungi,48530,Fungi,
31522498,2019-08-25,research,"Montara Mtn., CA, USA",,Lysimachia arvensis,scarlet pimpernel,791928,Plantae,Primulaceae
31522499,2019-08-25,needs_id,"Montara Mtn., CA, USA",,Geranium purpureum,Little-Robin,57643,Plantae,Geraniaceae
31524326,2019-08-25,research,"Montara Mtn., CA, USA",,Scrophularia californica,California bee plant,50812,Plantae,Scrophulariaceae
31524327,2019-08-25,needs_id,"Montara Mtn., CA, USA",,Anaphalis margaritacea,pearly everlasting,52833,Plantae,Asteraceae
31524328,2019-08-25,research,"Montara Mtn., CA, USA",,Apis mellifera,Western Honey Bee,47219,Animalia,Apidae
31524334,2019-08-25,research,"Montara Mtn., CA, USA",,Frangula californica,coffeeberry,53423,Plantae,Rhamnaceae
31524335,2019-08-25,research,"Montara Mtn., CA, USA",,Platanthera elegans elegans,coast piperia,840643,Plantae,Orchidaceae
31524338,2019-08-25,needs_id,"Montara Mtn., CA, USA",,Lupinus albifrons,Silver Lupine,51691,Plantae,Fabaceae
31525185,2019-08-25,research,"Montara Mtn., CA, USA",,Monardella villosa,Coyote Mint,52181,Plantae,Lamiaceae
31525186,2019-08-25,needs_id,"Montara Mtn., CA, USA",,Castilleja affinis,coast Indian paintbrush,50042,Plantae,Orobanchaceae
31525187,2019-08-25,research,"Montara Mtn., CA, USA",,Garrya elliptica,Coast silk tassel,53399,Plantae,Garryaceae
31525189,2019-08-25,needs_id,"Montara Mtn., CA, USA",,Grindelia stricta,Oregon Gumplant,61992,Plantae,Asteraceae
31525190,2019-08-25,research,"Montara Mtn., CA, USA",,Papilio zelicaon,Anise Swallowtail,51097,Animalia,Papilionidae
31525192,2019-08-25,research,"Montara Mtn., CA, USA",,Eschscholzia californica,California poppy,48225,Plantae,Papaveraceae
31525617,2019-08-25,research,"Montara Mtn., CA, USA",,Cirsium vulgare,bull thistle,52989,Plantae,Asteraceae
31525618,2019-08-25,needs_id,"Montara Mtn., CA, USA",,Chrysolepis chrysophylla minor,,53365,Plantae,Fagaceae
31525619,2019-08-25,needs_id,"McNee Ranch, CA, USA",,Arctostaphylos,bearberries and manzanitas,47179,Plantae,Ericaceae
31525620,2019-08-25,research,"McNee Ranch, CA, USA",,Baccharis pilularis,coyote brush,53359,Plantae,Asteraceae
31525622,2019-08-25,research,"McNee Ranch, CA, USA",,Grindelia stricta,Oregon Gumplant,61992,Plantae,Asteraceae
31525623,2019-08-25,research,"McNee Ranch, CA, USA",,Clarkia rubicunda,ruby chalice clarkia,57148,Plantae,Onagraceae
31525808,2019-08-25,needs_id,"California, US","near Gray Whale Cove State Beach, CA, USA",Larus heermanni,Heermann's Gull,4353,Animalia,Laridae
31525949,2019-08-25,needs_id,"McNee Ranch, CA, USA",,Stachys bullata,California Hedge Nettle,58930,Plantae,Lamiaceae
31525951,2019-08-25,needs_id,"McNee Ranch, CA, USA",,Symphyotrichum chilense,Pacific Aster,56861,Plantae,Asteraceae
31532409,2019-08-25,research,"Montara Mtn., CA, USA",,Dryocosmus castanopsidis,,85432,Animalia,Cynipidae
31614626,2019-08-25,research,"Montara Mtn., CA, USA",,Chrysolepis chrysophylla minor,,53365,Plantae,Fagaceae
31614628,2019-08-25,research,"Montara Mtn., CA, USA",,Dryocosmus castanopsidis,,85432,Animalia,Cynipidae
31879377,2019-08-31,research,"San Mateo County, CA, USA",,Eschscholzia californica,California poppy,48225,Plantae,Papaveraceae
31879378,2019-08-31,research,"San Mateo County, CA, USA",,Diplacus aurantiacus,orange bush monkeyflower,777371,Plantae,Phrymaceae
31879379,2019-08-31,needs_id,"San Mateo County, CA, USA",,Calystegia purpurata,Pacific False Bindweed,61319,Plantae,Convolvulaceae
31879382,2019-08-31,research,"San Mateo County, CA, USA",,Cirsium vulgare,bull thistle,52989,Plantae,Asteraceae
31879384,2019-08-31,needs_id,"San Mateo County, CA, USA",,Pristoceuthophilus,,91306,Animalia,Rhaphidophoridae
31879385,2019-08-31,needs_id,"San Mateo County, CA, USA",,Lepidoptera,Butterflies and Moths,47157,Animalia,
31879388,2019-08-31,needs_id,"California, US","San Mateo County, CA, USA",Ariolimax californicus,California Banana Slug,48213,Animalia,Ariolimacidae
31879389,2019-08-31,research,"San Mateo County, CA, USA",,Frangula californica,coffeeberry,53423,Plantae,Rhamnaceae
31879390,2019-08-31,research,"San Mateo County, CA, USA",,Sequoia sempervirens,coast redwood,47372,Plantae,Cupressaceae
32387029,2019-09-08,needs_id,"Redwood Regional Park, CA, USA",,Araneus diadematus,Cross Orbweaver,52628,Animalia,Araneidae
32387030,2019-09-08,needs_id,"Redwood Regional Park, CA, USA",,Lactuca,lettuces,53106,Plantae,Asteraceae
32387031,2019-09-08,research,"Redwood Regional Park, CA, USA",,Corylus cornuta,beaked hazelnut,53374,Plantae,Betulaceae
32387033,2019-09-08,research,"Redwood Regional Park, CA, USA",,Quercus agrifolia,coast live oak,47850,Plantae,Fagaceae
32387034,2019-09-08,research,"Redwood Regional Park, CA, USA",,Lonicera hispidula,Pink Honeysuckle,53416,Plantae,Caprifoliaceae
32387035,2019-09-08,research,"Redwood Regional Park, CA, USA",,Bombus melanopygus,Black-tailed Bumble Bee,130222,Animalia,Apidae
32387036,2019-09-08,research,"Redwood Regional Park, CA, USA",,Hippodamia convergens,Convergent Lady Beetle,48987,Animalia,Coccinellidae
32387037,2019-09-08,research,"Redwood Regional Park, CA, USA",,Pistacia chinensis,Chinese pistache,143792,Plantae,Anacardiaceae
32798753,2019-09-15,research,"Coal Mine Ridge, Portola Valley, CA, USA",,Crotalus oreganus oreganus,Northern Pacific Rattlesnake,48267,Animalia,Viperidae
32798754,2019-09-15,research,"Coal Mine Ridge, Portola Valley, CA, USA",,Elgaria multicarinata multicarinata,California Alligator Lizard,32059,Animalia,Anguidae
32799277,2019-09-15,research,"Coal Mine Ridge, Portola Valley, CA, USA",,Lonicera hispidula,Pink Honeysuckle,53416,Plantae,Caprifoliaceae
32799278,2019-09-15,research,"Coal Mine Ridge, Portola Valley, CA, USA",,Heteromeles arbutifolia,Toyon,53405,Plantae,Rosaceae
32799279,2019-09-15,research,"Coal Mine Ridge, Portola Valley, CA, USA",,Symphoricarpos albus,Common Snowberry,48523,Plantae,Caprifoliaceae
32820616,2019-09-15,research,"Coal Mine Ridge, Portola Valley, CA, USA",,Symphyotrichum chilense,Pacific Aster,56861,Plantae,Asteraceae
33295257,2019-09-22,research,"Hetch Hetchy Reservoir, CA, USA",,Epilobium canum,California fuchsia,53051,Plantae,Onagraceae
33341981,2019-09-22,needs_id,"Hetch Hetchy Reservoir, CA, USA",,Largus californicus,California Bordered Plant Bug,52986,Animalia,Largidae
33341982,2019-09-22,needs_id,"Hetch Hetchy Reservoir, CA, USA",,Lessingia leptoclada,Sierra lessingia,63001,Plantae,Asteraceae
33341983,2019-09-22,research,"Hetch Hetchy Reservoir, CA, USA",,Ursus americanus,American Black Bear,41638,Animalia,Ursidae
33342869,2019-09-22,needs_id,"Hetch Hetchy Reservoir, CA, USA",,Dudleya cymosa,Canyon Live-forever,58136,Plantae,Crassulaceae
33342870,2019-09-22,research,"Hetch Hetchy Reservoir, CA, USA",,Oreortyx pictus,Mountain Quail,1399,Animalia,Odontophoridae
33342872,2019-09-23,needs_id,"Hetch Hetchy Reservoir, CA, USA",,Helenium bigelovii,Bigelow's sneezeweed,61807,Plantae,Asteraceae
33342876,2019-09-23,needs_id,"Hetch Hetchy Reservoir, CA, USA",,Quercus chrysolepis,canyon live oak,51092,Plantae,Fagaceae
33343640,2019-09-23,needs_id,"Hetch Hetchy Reservoir, CA, USA",,Arctostaphylos,bearberries and manzanitas,47179,Plantae,Ericaceae
33343641,2019-09-23,needs_id,"Hetch Hetchy Reservoir, CA, USA",,Stephanomeria exigua,small wirelettuce,58039,Plantae,Asteraceae
33343642,2019-09-23,needs_id,"Hetch Hetchy Reservoir, CA, USA",,Madieae,tarweeds and allies,179978,Plantae,Asteraceae
33628842,2019-09-29,needs_id,"Forest of Nisene Marks, CA, USA",,Ganoderma applanatum,artist's bracket,48473,Fungi,Polyporaceae
33635090,2019-09-29,needs_id,"Forest of Nisene Marks, CA, USA",,Solanum nigrum,black nightshade,79141,Plantae,Solanaceae
33635091,2019-09-29,needs_id,"Forest of Nisene Marks, CA, USA",,Symphoricarpos mollis,creeping snowberry,53456,Plantae,Caprifoliaceae
33635092,2019-09-29,research,"Forest of Nisene Marks, CA, USA",,Melanerpes formicivorus,Acorn Woodpecker,18209,Animalia,Picidae
33635093,2019-09-29,research,"Forest of Nisene Marks, CA, USA",,Stachys bullata,California Hedge Nettle,58930,Plantae,Lamiaceae
33635095,2019-09-29,research,"Forest of Nisene Marks, CA, USA",,Rosa gymnocarpa,Baldhip Rose,53441,Plantae,Rosaceae
33635096,2019-09-29,research,"Forest of Nisene Marks, CA, USA",,Lonicera hispidula,Pink Honeysuckle,53416,Plantae,Caprifoliaceae
33635097,2019-09-29,needs_id,"Forest of Nisene Marks, CA, USA",,Maianthemum,mayflowers and false Solomon's seals,50249,Plantae,Asparagaceae
34030861,2019-10-07,research,"Bear Creek Redwoods OSP, CA, USA",,Centaurea solstitialis,Yellow Starthistle,52588,Plantae,Asteraceae
34030862,2019-10-07,research,"Bear Creek Redwoods OSP, CA, USA",,Amaryllis belladonna,Belladonna Lily,61827,Plantae,Amaryllidaceae
34030864,2019-10-07,research,"Bear Creek Redwoods OSP, CA, USA",,Rubus armeniacus,Himalayan blackberry,61317,Plantae,Rosaceae
34334102,2019-10-13,needs_id,"Sanborn County Park, CA, USA",,Arctostaphylos,bearberries and manzanitas,47179,Plantae,Ericaceae
34334103,2019-10-13,research,"Sanborn County Park, CA, USA",,Arbutus menziesii,Pacific madrone,51046,Plantae,Ericaceae
34334104,2019-10-13,research,"Sanborn County Park, CA, USA",,Acer macrophyllum,bigleaf maple,48227,Plantae,Sapindaceae
34334106,2019-10-13,research,"Sanborn County Park, CA, USA",,Toxicodendron diversilobum,Pacific poison oak,51080,Plantae,Anacardiaceae
34334107,2019-10-13,research,"Sanborn County Park, CA, USA",,Madia elegans,Common Madia,56974,Plantae,Asteraceae
35051960,2019-10-20,research,"Nonou Mountain, Kauai, HI, USA",,Copsychus malabaricus,White-rumped Shama,204490,Animalia,Muscicapidae
35052223,2019-10-22,research,"Ho'opi'i Falls Trail, Kauai, HI, USA",,Cardinalis cardinalis,Northern Cardinal,9083,Animalia,Cardinalidae
35052224,2019-10-22,research,"Ho'opi'i Falls Trail, Kauai, HI, USA",,Copsychus malabaricus,White-rumped Shama,204490,Animalia,Muscicapidae
35052226,2019-10-22,needs_id,"Ho'opi'i Falls Trail, Kauai, HI, USA",,Agaricales,gilled mushrooms,47167,Fungi,
35052533,2019-10-23,research,"Kumuwela Trail, Kauai, HI, USA",,Aseroe rubra,anemone stinkhorn fungus,381310,Fungi,Phallaceae
35052534,2019-10-23,research,"Kumuwela Trail, Kauai, HI, USA",,Apis mellifera,Western Honey Bee,47219,Animalia,Apidae
35052535,2019-10-23,needs_id,"Kumuwela Trail, Kauai, HI, USA",,Sambucus nigra,European black elderberry,765394,Plantae,Viburnaceae
35052862,2019-10-26,needs_id,"Kohua Ridge Trail, Kauai, HI, USA",,Tibouchina urvilleana,Glory bush,85435,Plantae,Melastomataceae
35052863,2019-10-26,needs_id,"Mohihi Ditch Trail, Kauai, HI, USA",,Araneidae,Orbweavers,47535,Animalia,Araneidae
35078287,2019-10-20,needs_id,"Nonou Mountain, Kauai, HI, USA",,Stachytarpheta cayennensis,Rattail,126569,Plantae,Verbenaceae
35078288,2019-10-20,needs_id,"Nonou Mountain, Kauai, HI, USA",,Clidemia hirta,soapbush,83251,Plantae,Melastomataceae
35078289,2019-10-20,needs_id,"Nonou Mountain, Kauai, HI, USA",,Schizocosa,Brush-legged Spiders,82222,Animalia,Lycosidae
35078290,2019-10-20,needs_id,"Nonou Mountain, Kauai, HI, USA",,Angiospermae,flowering plants,47125,Plantae,
35078291,2019-10-20,needs_id,"Nonou Mountain, Kauai, HI, USA",,Chamaecrista nictitans,sensitive pea,131568,Plantae,Fabaceae
35078292,2019-10-20,needs_id,"Nonou Mountain, Kauai, HI, USA",,Desmodium,ticktrefoils,85324,Plantae,Fabaceae
35078293,2019-10-20,needs_id,"Nonou Mountain, Kauai, HI, USA",,Carabidae,Ground Beetles,49567,Animalia,Carabidae
35078294,2019-10-20,research,"Nonou Mountain, Kauai, HI, USA",,Lantana camara,common lantana,50333,Plantae,Verbenaceae
35078295,2019-10-20,needs_id,"Nonou Mountain, Kauai, HI, USA",,Cyanthillium cinereum,little ironweed,130374,Plantae,Asteraceae
35078296,2019-10-20,needs_id,"Nonou Mountain, Kauai, HI, USA",,Leucaena leucocephala,White leadtree,47447,Plantae,Fabaceae
35078297,2019-10-20,needs_id,"Nonou Mountain, Kauai, HI, USA",,Sphagneticola trilobata,trailing daisy,246102,Plantae,Asteraceae
35107685,2019-10-21,research,"Alakai Swamp Trail, Kauai, HI, USA",,Hedychium gardnerianum,Kahili ginger,52495,Plantae,Zingiberaceae
35107686,2019-10-21,research,"Alakai Swamp Trail, Kauai, HI, USA",,Metrosideros polymorpha,'ohi'a lehua,60447,Plantae,Myrtaceae
35107687,2019-10-21,research,"Alakai Swamp Trail, Kauai, HI, USA",,Hedychium gardnerianum,Kahili ginger,52495,Plantae,Zingiberaceae
